Tx;Time;Msg Type;Amount;Amount / 100;Asset;ToAddress;Administrator;FromAddress;;Asset;;;;;Total Tx
CC82A93F7D3BD4739EE3B39CB83A3EA1876473AF96A82799CF4E1CD6AFFC239E;2022-06-21T14:16:19.502Z;/provenance.marker.v1.MsgWithdrawRequest;534;5,34;cfigurepaydebt;pb18jxtxwza6pj0lv53xr77yhrl4t0cllpsmd02dp;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
CC82A93F7D3BD4739EE3B39CB83A3EA1876473AF96A82799CF4E1CD6AFFC239E;2022-06-21T14:16:19.502Z;/cosmos.bank.v1beta1.MsgSend;534;5,34;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
F80670E584882211FF84817BE07505EABD39497AD9A294FDD8637E44A14368DC;2022-06-21T17:25:32.583Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.56kulejkpecpa2xfbejpmb;pb1n0e7l53e2f35a4k374u8aha8zujjfk5d4j5py0;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
32AED8C3C20221FF8097CA44A3F4DDE5165790466E0820D1BFC3F5648FCD277A;2022-06-21T10:07:51.793Z;/provenance.marker.v1.MsgWithdrawRequest;18;0,18;cfigurepayomni;pb19ff756k9adgyz9zdc7zgl6wr08hdwr2mc9c90n;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
302CE795F9CD251A1EA561F5F8C5C4A7659D0202DEC762C3665AB74E13A50C74;2022-06-21T10:07:57.078Z;/provenance.marker.v1.MsgWithdrawRequest;16;0,16;cfigurepayomni;pb1afy66cnk4evz2car5pcl2duyjhus542wuhzqy3;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
3C391B96EF1976C904B1D3CE00E3C94B77082952ECFB0983C291FA83EF86A744;2022-06-21T14:16:31.530Z;/provenance.marker.v1.MsgWithdrawRequest;271;2,71;cfigurepaydebt;pb1ngssdf4th2lagy7h38wh979u7kejh4fj4x0d8s;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
3C391B96EF1976C904B1D3CE00E3C94B77082952ECFB0983C291FA83EF86A744;2022-06-21T14:16:31.530Z;/cosmos.bank.v1beta1.MsgSend;271;2,71;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
3C391B96EF1976C904B1D3CE00E3C94B77082952ECFB0983C291FA83EF86A744;2022-06-21T14:16:31.530Z;/cosmos.bank.v1beta1.MsgSend;1729;17,29;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1ngssdf4th2lagy7h38wh979u7kejh4fj4x0d8s;;;;;;;
B6252314B0377C4660E350251C560AC6DA00C9D47919E376129190756AF87811;2022-06-21T14:15:55.692Z;/provenance.marker.v1.MsgWithdrawRequest;415;4,15;cfigurepaydebt;pb18jxtxwza6pj0lv53xr77yhrl4t0cllpsmd02dp;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
B6252314B0377C4660E350251C560AC6DA00C9D47919E376129190756AF87811;2022-06-21T14:15:55.692Z;/cosmos.bank.v1beta1.MsgSend;415;4,15;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
B6252314B0377C4660E350251C560AC6DA00C9D47919E376129190756AF87811;2022-06-21T14:15:55.692Z;/cosmos.bank.v1beta1.MsgSend;130;1,3;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb18jxtxwza6pj0lv53xr77yhrl4t0cllpsmd02dp;;;;;;;
6CCA71B704197F7A129A695FBD25B491528FC04272E67C859D15828A95814C81;2022-06-21T10:07:44.954Z;/provenance.marker.v1.MsgWithdrawRequest;13;0,13;cfigurepayomni;pb18jxtxwza6pj0lv53xr77yhrl4t0cllpsmd02dp;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
FB581B8A84A8AF4D0D2BB9269B69E25AC177D16E2C37C2100450AA16B9BC2523;2022-06-21T10:07:38.426Z;/provenance.marker.v1.MsgWithdrawRequest;53771;537,71;cfigurepayomni;pb18vvmd4urhm8ltzzp99cdq7pxn932xne3xrh9mn;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
D21171099F6876DB41DA00DA7C0E994BAF1DD7DB6DECE2ECE44686235CEF85A1;2022-06-21T14:15:47.233Z;/provenance.marker.v1.MsgWithdrawRequest;415;4,15;cfigurepaydebt;pb18jxtxwza6pj0lv53xr77yhrl4t0cllpsmd02dp;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
D21171099F6876DB41DA00DA7C0E994BAF1DD7DB6DECE2ECE44686235CEF85A1;2022-06-21T14:15:47.233Z;/cosmos.bank.v1beta1.MsgSend;415;4,15;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
D21171099F6876DB41DA00DA7C0E994BAF1DD7DB6DECE2ECE44686235CEF85A1;2022-06-21T14:15:47.233Z;/cosmos.bank.v1beta1.MsgSend;210;2,1;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb18jxtxwza6pj0lv53xr77yhrl4t0cllpsmd02dp;;;;;;;
A67F19CC3B84122F2B5B40715C70997F8324634339996142042E7FE94449A87C;2022-06-21T14:15:03.414Z;/provenance.marker.v1.MsgWithdrawRequest;66;0,66;cfigurepaydebt;pb1hxzhw4t8497wf4j6zar9m7cgxwl43qqnsjdzgl;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
A67F19CC3B84122F2B5B40715C70997F8324634339996142042E7FE94449A87C;2022-06-21T14:15:03.414Z;/cosmos.bank.v1beta1.MsgSend;66;0,66;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
A67F19CC3B84122F2B5B40715C70997F8324634339996142042E7FE94449A87C;2022-06-21T14:15:03.414Z;/cosmos.bank.v1beta1.MsgSend;6343;63,43;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1hxzhw4t8497wf4j6zar9m7cgxwl43qqnsjdzgl;;;;;;;
0625E8CC5B4F841236ED0417499988B0048097B3B824DDC13E66296CF80F9308;2022-06-21T10:07:31.691Z;/provenance.marker.v1.MsgWithdrawRequest;50000;500;cfigurepayomni;pb1w3rvt6wyua44csadjhlyks33schm50wzuv6ram;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
6A5D6340013FC7DC3D85AFD8AAF833D2A3BC9BB9BCF65BDFFF8D447557651973;2022-06-21T10:07:26.041Z;/provenance.marker.v1.MsgWithdrawRequest;14;0,14;cfigurepayomni;pb1me6a56stmkzvp75v7fmsa6l0husuvtndzz4hfn;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
7629B3F80426098D7E2E1A32223F9F39DC28D42AD3E76712C4C037C0C68FD816;2022-06-21T10:07:07.359Z;/provenance.marker.v1.MsgWithdrawRequest;3;0,03;cfigurepayomni;pb1wmv24ellevlgnh66rypqsqdq76gx9gqed9msxd;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
83D496054A922F22CC95E82AFB966B7DF933BF03E93AB19EBFF039630F22E5C8;2022-06-21T10:07:19.439Z;/provenance.marker.v1.MsgWithdrawRequest;5049;50,49;cfigurepayomni;pb18vvmd4urhm8ltzzp99cdq7pxn932xne3xrh9mn;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
F195DFD92D613A16999FA50C61633160275E9159B90F96515D8D51967783300E;2022-06-21T14:14:58.033Z;/provenance.marker.v1.MsgWithdrawRequest;169;1,69;cfigurepaydebt;pb1p8sc6tcyk7y067ljx2f68s65lv3t98y6gulntt;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
F195DFD92D613A16999FA50C61633160275E9159B90F96515D8D51967783300E;2022-06-21T14:14:58.033Z;/cosmos.bank.v1beta1.MsgSend;169;1,69;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
F195DFD92D613A16999FA50C61633160275E9159B90F96515D8D51967783300E;2022-06-21T14:14:58.033Z;/cosmos.bank.v1beta1.MsgSend;83;0,83;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1p8sc6tcyk7y067ljx2f68s65lv3t98y6gulntt;;;;;;;
4B3415FBCE85E642FDC28617731248D724D13146B4AADE8817AE26E092B6FEE2;2022-06-21T14:14:46.093Z;/provenance.marker.v1.MsgWithdrawRequest;179;1,79;cfigurepaydebt;pb1arus8f9yy7f29ecy29v530x4hy5e68wkgx9pps;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
4B3415FBCE85E642FDC28617731248D724D13146B4AADE8817AE26E092B6FEE2;2022-06-21T14:14:46.093Z;/cosmos.bank.v1beta1.MsgSend;179;1,79;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
4B3415FBCE85E642FDC28617731248D724D13146B4AADE8817AE26E092B6FEE2;2022-06-21T14:14:46.093Z;/cosmos.bank.v1beta1.MsgSend;2193;21,93;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1arus8f9yy7f29ecy29v530x4hy5e68wkgx9pps;;;;;;;
C291C80D05F2D2240999766B7A954758058EB651B91AA9C156568F08B43AB45F;2022-06-21T20:03:13.660Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.wpjkbvhjtcrv6ibprbnws;pb10yc7pqdk8fn65mfma87cgcxylx9el0zmcz876k;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
B1BFBBBB52F5352766467992E88450D5E5178FD19187B2BBF9669045B8F8473B;2022-06-21T11:57:05.710Z;/provenance.marker.v1.MsgWithdrawRequest;101;1,01;cfigurepaydebt;pb12mvpe5xf7yx49h7ssmjg3l7yf6z89d4ttfs9jy;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
B1BFBBBB52F5352766467992E88450D5E5178FD19187B2BBF9669045B8F8473B;2022-06-21T11:57:05.710Z;/cosmos.bank.v1beta1.MsgSend;101;1,01;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
B1BFBBBB52F5352766467992E88450D5E5178FD19187B2BBF9669045B8F8473B;2022-06-21T11:57:05.710Z;/cosmos.bank.v1beta1.MsgSend;232;2,32;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb12mvpe5xf7yx49h7ssmjg3l7yf6z89d4ttfs9jy;;;;;;;
27A71DD3476DD7DA26B6A0B9308B36370CAB42FF9B3919E22A8A053ED98E9000;2022-06-21T10:07:01.513Z;/provenance.marker.v1.MsgWithdrawRequest;10;0,1;cfigurepayomni;pb1lrsf0tdrjen5pk7q6xu59wuwgt4u654dmny20w;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
583D56D400CD826097C08EB2481962172020B40A6D9CC15CE560D229932EA599;2022-06-21T11:56:43.830Z;/provenance.marker.v1.MsgWithdrawRequest;300;3;cfigurepaydebt;pb1krzunu06h0t0pmk546tfvmzyuaecskfkehg5we;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
583D56D400CD826097C08EB2481962172020B40A6D9CC15CE560D229932EA599;2022-06-21T11:56:43.830Z;/cosmos.bank.v1beta1.MsgSend;300;3;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
2A1586E13F8C64E7B2F53B058E6D36EDB4356EB908367ACA62E7B86848976D1E;2022-06-21T10:06:55.292Z;/provenance.marker.v1.MsgWithdrawRequest;562;5,62;cfigurepayomni;pb1a6crq99ncavmyepgd83zta334dh9jfs5382avg;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
BA243DD78378FE36EB34922D51334A7BA8785466C3BDC09216DC9E91E64475F2;2022-06-21T11:56:19.012Z;/provenance.marker.v1.MsgWithdrawRequest;169;1,69;cfigurepaydebt;pb1p8sc6tcyk7y067ljx2f68s65lv3t98y6gulntt;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
BA243DD78378FE36EB34922D51334A7BA8785466C3BDC09216DC9E91E64475F2;2022-06-21T11:56:19.012Z;/cosmos.bank.v1beta1.MsgSend;169;1,69;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
BA243DD78378FE36EB34922D51334A7BA8785466C3BDC09216DC9E91E64475F2;2022-06-21T11:56:19.012Z;/cosmos.bank.v1beta1.MsgSend;1120;11,2;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1p8sc6tcyk7y067ljx2f68s65lv3t98y6gulntt;;;;;;;
286C2D203535C21CF35654D0C6353E77AF3AADCECB8B7F67262E89A4B4A66A86;2022-06-21T10:06:08.929Z;/provenance.marker.v1.MsgWithdrawRequest;15;0,15;cfigurepayomni;pb18jxtxwza6pj0lv53xr77yhrl4t0cllpsmd02dp;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
7D77183B4E092E004E664C38C9F0AD6EB46FE9584150F3CE17BA2F664A2CCEDE;2022-06-21T10:06:49.970Z;/provenance.marker.v1.MsgWithdrawRequest;17;0,17;cfigurepayomni;pb19ff756k9adgyz9zdc7zgl6wr08hdwr2mc9c90n;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
37ED802FACD572D049685F1CA346F6F66EE5194CCCC084CA01959967C2108903;2022-06-21T10:05:13.330Z;/provenance.marker.v1.MsgWithdrawRequest;20;0,2;cfigurepayomni;pb1me6a56stmkzvp75v7fmsa6l0husuvtndzz4hfn;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
A9D2E9F09C304174E4F4B4BB4D496AD3028119AB005AAAED524900D2AF095375;2022-06-21T10:05:44.630Z;/provenance.marker.v1.MsgWithdrawRequest;19;0,19;cfigurepayomni;pb1afy66cnk4evz2car5pcl2duyjhus542wuhzqy3;pb1g2m2vp59amxd0hp5502e22hp0yprujd23z4qah;undefined;;;;;;;
0452FC99C4BE0919B9C73821B54DB62ADDABD6B5A98FAC94402BA5817E5A81C3;2022-06-21T16:03:10.210Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.3oslrpaucfodsm8rvli8lq;pb13frntpzdtdn35jqhw9fvc5vhz2e89s9f5u732c;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
F8BDD4577BEC6789D41AB854F161274BA63C917A3D1A87E9996664A312B0B6CB;2022-06-21T20:39:40.990Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.2logkqsbm9uvdjbl74fxz6;pb10yc7pqdk8fn65mfma87cgcxylx9el0zmcz876k;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
569FDEE8A6F34534CA2F6D85646C7FE63E7A8F4F217F58E322C85C084A5B30F0;2022-06-21T14:13:07.354Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.2ko1fltfciy5ofutjjf7f4;pb1nn56844e6xdvlluglw35mnchuz383ulnyz8cjj;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
6023DEF44798B185A972F7A8DE2CF4A26108E2BFC30680981371F5ACDFB3754D;2022-06-20T17:50:03.815Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.3lcynq4mcf8intfj5ix5hj;pb1tetfkkuz995rvlm347xf9n5ls7t6mufcelzhkw;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
2B23C5F407AF77C2816A4AD9DD57AC61E6128C46CC64B60263D21FACEA6E6049;2022-06-20T17:50:33.963Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.2exs9oa8brvhxhjl3pyklk;pb1tetfkkuz995rvlm347xf9n5ls7t6mufcelzhkw;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
74F4FC0F0FCB0666F641342EC41EC4028402A6DAE634C91A23186249A0242044;2022-06-20T14:58:10.828Z;/provenance.marker.v1.MsgWithdrawRequest;153;1,53;cfigurepaydebt;pb1vthvqef3duc52adwzk8nhatssmu4fkgsxsfyfh;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
74F4FC0F0FCB0666F641342EC41EC4028402A6DAE634C91A23186249A0242044;2022-06-20T14:58:10.828Z;/cosmos.bank.v1beta1.MsgSend;153;1,53;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
74F4FC0F0FCB0666F641342EC41EC4028402A6DAE634C91A23186249A0242044;2022-06-20T14:58:10.828Z;/cosmos.bank.v1beta1.MsgSend;97;0,97;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1vthvqef3duc52adwzk8nhatssmu4fkgsxsfyfh;;;;;;;
8AA52FD5D274F7175638F4F2062BE66B67345B581DBD9A2D27B4D0B26170638C;2022-06-20T17:47:08.544Z;/provenance.marker.v1.MsgWithdrawRequest;1;0,01;pm.pool.asset.3pcnk9od6a0znud8r611jh;pb1tetfkkuz995rvlm347xf9n5ls7t6mufcelzhkw;pb1zsherr3eat6gvq9ptg3m0n3dj33xf2mwevk3ca;undefined;;;;;;;
4730B7735EC66869E4E445307D59B4E4F29E77E9974564934C12CDD01A2B1A46;2022-06-20T13:57:01.127Z;/provenance.marker.v1.MsgWithdrawRequest;243;2,43;cfigurepaydebt;pb1usay8v6e734cjgaq7dcvqkpgn9emaufz5wktrh;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
4730B7735EC66869E4E445307D59B4E4F29E77E9974564934C12CDD01A2B1A46;2022-06-20T13:57:01.127Z;/cosmos.bank.v1beta1.MsgSend;243;2,43;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
4730B7735EC66869E4E445307D59B4E4F29E77E9974564934C12CDD01A2B1A46;2022-06-20T13:57:01.127Z;/cosmos.bank.v1beta1.MsgSend;915;9,15;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1usay8v6e734cjgaq7dcvqkpgn9emaufz5wktrh;;;;;;;
618BEC26F6A78A18BF5806708003BA8B36C2C302908F70BD8C01EF22DD89806E;2022-06-20T13:57:07.789Z;/provenance.marker.v1.MsgWithdrawRequest;743;7,43;cfigurepaydebt;pb1usay8v6e734cjgaq7dcvqkpgn9emaufz5wktrh;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
618BEC26F6A78A18BF5806708003BA8B36C2C302908F70BD8C01EF22DD89806E;2022-06-20T13:57:07.789Z;/cosmos.bank.v1beta1.MsgSend;743;7,43;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
618BEC26F6A78A18BF5806708003BA8B36C2C302908F70BD8C01EF22DD89806E;2022-06-20T13:57:07.789Z;/cosmos.bank.v1beta1.MsgSend;190;1,9;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1usay8v6e734cjgaq7dcvqkpgn9emaufz5wktrh;;;;;;;
A214F92A8E9114CDABAFA6B02854506E22DA5A4175E604257CBA9A840774AB11;2022-06-20T13:56:50.382Z;/provenance.marker.v1.MsgWithdrawRequest;41;0,41;cfigurepaydebt;pb1levuhucrag2tq6363t4rmpl9f9vcd4peccjy07;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
A214F92A8E9114CDABAFA6B02854506E22DA5A4175E604257CBA9A840774AB11;2022-06-20T13:56:50.382Z;/cosmos.bank.v1beta1.MsgSend;41;0,41;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
A214F92A8E9114CDABAFA6B02854506E22DA5A4175E604257CBA9A840774AB11;2022-06-20T13:56:50.382Z;/cosmos.bank.v1beta1.MsgSend;2682;26,82;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1levuhucrag2tq6363t4rmpl9f9vcd4peccjy07;;;;;;;
2C1872AB9536C88BC8EF680C1A1BD013094C702986B0750CD055CFA39F479345;2022-06-20T13:56:37.433Z;/provenance.marker.v1.MsgWithdrawRequest;88;0,88;cfigurepaydebt;pb1a0vk7850ruwdvjav2nd899ftf4j2m52d56dhj0;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
2C1872AB9536C88BC8EF680C1A1BD013094C702986B0750CD055CFA39F479345;2022-06-20T13:56:37.433Z;/cosmos.bank.v1beta1.MsgSend;88;0,88;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
2C1872AB9536C88BC8EF680C1A1BD013094C702986B0750CD055CFA39F479345;2022-06-20T13:56:37.433Z;/cosmos.bank.v1beta1.MsgSend;1671;16,71;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1a0vk7850ruwdvjav2nd899ftf4j2m52d56dhj0;;;;;;;
22E5ACE706FD2617804B406B148676529417708555FE45ABFA784261CBE9EB2B;2022-06-20T13:56:13.992Z;/provenance.marker.v1.MsgWithdrawRequest;175;1,75;cfigurepaydebt;pb1cuasaleukhnzedq06wgkvc0wvqka52uurpnfah;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
22E5ACE706FD2617804B406B148676529417708555FE45ABFA784261CBE9EB2B;2022-06-20T13:56:13.992Z;/cosmos.bank.v1beta1.MsgSend;175;1,75;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
22E5ACE706FD2617804B406B148676529417708555FE45ABFA784261CBE9EB2B;2022-06-20T13:56:13.992Z;/cosmos.bank.v1beta1.MsgSend;324;3,24;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1cuasaleukhnzedq06wgkvc0wvqka52uurpnfah;;;;;;;
775942FF7932637133E6F0B8E53693BA04A7B3EC0A15365B5B7737FDE9ABF1F3;2022-06-20T02:05:35.586Z;/provenance.marker.v1.MsgWithdrawRequest;215;2,15;cfigurepaydebt;pb1x3whsg7fgxv8ucczw9xh4s265qlmd4v49kllh8;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
775942FF7932637133E6F0B8E53693BA04A7B3EC0A15365B5B7737FDE9ABF1F3;2022-06-20T02:05:35.586Z;/cosmos.bank.v1beta1.MsgSend;215;2,15;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
775942FF7932637133E6F0B8E53693BA04A7B3EC0A15365B5B7737FDE9ABF1F3;2022-06-20T02:05:35.586Z;/cosmos.bank.v1beta1.MsgSend;35;0,35;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1x3whsg7fgxv8ucczw9xh4s265qlmd4v49kllh8;;;;;;;
A121536BD1EAE10C253962B7E02C03B745C4C717C2CD7288C35DAF900BE6F7D5;2022-06-19T17:57:06.483Z;/provenance.marker.v1.MsgWithdrawRequest;82;0,82;cfigurepaydebt;pb1scf4qh87lnshmnw8wm97qerv2264hj4cfu90us;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
A121536BD1EAE10C253962B7E02C03B745C4C717C2CD7288C35DAF900BE6F7D5;2022-06-19T17:57:06.483Z;/cosmos.bank.v1beta1.MsgSend;82;0,82;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
A121536BD1EAE10C253962B7E02C03B745C4C717C2CD7288C35DAF900BE6F7D5;2022-06-19T17:57:06.483Z;/cosmos.bank.v1beta1.MsgSend;168;1,68;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1scf4qh87lnshmnw8wm97qerv2264hj4cfu90us;;;;;;;
62F1723E9CD0A4F40039E4B53786FC02D19F91169DE2214AD360A8B5AAB9088C;2022-06-19T19:10:11.262Z;/provenance.marker.v1.MsgWithdrawRequest;33;0,33;cfigurepaydebt;pb1rvlgfetvly2d9jqrrj8ywm0u2nrwzeltcewumf;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;undefined;;;;;;;
62F1723E9CD0A4F40039E4B53786FC02D19F91169DE2214AD360A8B5AAB9088C;2022-06-19T19:10:11.262Z;/cosmos.bank.v1beta1.MsgSend;33;0,33;cfigurepayomni;pb1ksfxlh23kk28lpf07ql0e9genwhv3y6upaa4lr;undefined;pb1zpqjcy3943ut0gfcmseavxd4jqnj4g4w4gevx0;;;;;;;
